url,source,headline_raw,headline_repaired,headline_clean,article_date,label,char_count,word_count
https://www.foxnews.com/politics/vp-harris-ripped-by-victim-of-illegal-immigrant-released-under-her-program-over-resurfaced-speech.print,FoxNews,VP Harris ripped by victim of illegal immigrant released under her program over resurfaced speech,VP Harris ripped by victim of illegal immigrant released under her program over resurfaced speech,vp harris ripped victim illegal immigrant released program resurfaced speech,2024-10-10T14:40:08-04:00,1,97,10
https://www.foxnews.com/media/hakeem-jeffries-boasts-democrats-effectively-governing-majority-house-just-facts,FoxNews,Hakeem Jeffries boasts Democrats are 'effectively' governing as the majority in the House: 'Just the facts',Hakeem Jeffries boasts Democrats are 'effectively' governing as the majority in the House: 'Just the facts',hakeem jeffries boast democrat 'effectively' governing majority house 'just facts',2024-05-07T06:00:59-04:00,1,107,10
https://www.foxnews.com/world/cold-case-team-may-know-betrayed-anne-frank,FoxNews,"Anne Frank's Nazi arrest in Amsterdam may have stemmed from Jewish businessman's tip, book claims","Anne Frank's Nazi arrest in Amsterdam may have stemmed from Jewish businessman's tip, book claims",anne frank nazi arrest amsterdam may stemmed jewish businessman tip book claim,2022-01-17T13:25:19-05:00,1,97,12
https://www.foxnews.com/politics/trump-attends-slain-nypd-officer-jonathan-dillers-wake,FoxNews,Trump attends slain NYPD officer Jonathan Diller's wake: 'Need law and order',Trump attends slain NYPD officer Jonathan Diller's wake: 'Need law and order',trump attends slain nypd officer jonathan dillers wake 'need law order',2024-03-28T14:52:37-04:00,1,77,11
https://www.foxnews.com/media/fox-nation-veteran-memorial-day,FoxNews,FOX Nation unveils veteran-themed content to commemorate Memorial Day,FOX Nation unveils veteran-themed content to commemorate Memorial Day,fox nation unveils veteran themed content commemorate memorial day,2022-05-18T15:50:24-04:00,1,69,9
https://www.foxnews.com/politics/tim-walz-claims-using-ivf-have-family-arent-exactly-true-report,FoxNews,Tim Walz?€?s claims about using IVF to have family aren?€?t exactly true,Tim Walz's claims about using IVF to have family aren't exactly true,tim walzs claim using ivf family arent exactly true,2024-08-20T17:19:22-04:00,1,68,9
https://www.foxnews.com/politics/top-5-moments-during-trump-harris-presidential-debate-im-talking-now,FoxNews,Top 5 moments during Trump-Harris presidential debate: 'I'm talking now',Top 5 moments during Trump-Harris presidential debate: 'I'm talking now',top 5 moment trump harris presidential debate 'im talking now',2024-09-11T04:00:32-04:00,1,72,10
https://www.foxnews.com/sports/tony-bennett-blames-nil-retirement-calls-change-college-sports-emotional-conference.print,FoxNews,"Tony Bennett blames NIL for retirement, calls for 'change' in college sports in emotional conference","Tony Bennett blames NIL for retirement, calls for 'change' in college sports in emotional conference",tony bennett blame nil retirement call 'change' college sport emotional conference,2024-10-18T14:45:25-04:00,1,100,11
https://www.foxnews.com/lifestyle/spicy-grilled-shrimp-olive-skewers-dinner-try-recipe,FoxNews,Spicy grilled shrimp and olive skewers for dinner: Try the recipe,Spicy grilled shrimp and olive skewers for dinner: Try the recipe,spicy grilled shrimp olive skewer dinner try recipe,2024-05-24T17:20:16-04:00,1,65,8
https://www.foxnews.com/politics/supreme-court-sides-fishermen-landmark-case-deciding-fate-administrative-state,FoxNews,Supreme Court sides with fishermen in landmark case deciding fate of the administrative state,Supreme Court sides with fishermen in landmark case deciding fate of the administrative state,supreme court side fisherman landmark case deciding fate administrative state,2024-06-28T10:25:00-04:00,1,93,10
https://www.foxnews.com/politics/gus-walz-brought-tears-shares-emotional-moment-father-tim-during-dnc-speech-thats-my-dad,FoxNews,"Gus Walz brought to tears, shares emotional moment with father Tim during DNC speech: 'That's my Dad'","Gus Walz brought to tears, shares emotional moment with father Tim during DNC speech: 'That's my Dad'",gu walz brought tear share emotional moment father tim dnc speech 'thats dad',2024-08-22T00:39:30-04:00,1,101,13
https://www.foxnews.com/media/assassination-expert-trump-triple-secret-service-jfk-still-came-inch-death,FoxNews,Assassination expert says Trump had ?€?triple the Secret Service?€? JFK had and still came an inch from death,Assassination expert says Trump had triple the Secret Service JFK had and still came an inch from death,assassination expert say trump triple secret service jfk still came inch death,2024-07-22T05:00:44-04:00,1,103,12
https://www.foxnews.com/politics/kirby-slams-hamas-chief-sinwar-the-major-obstacle-reaching-cease-fire-hostage-release-deal-israel.print,FoxNews,"Kirby slams Hamas chief Sinwar as 'the major obstacle' to cease-fire, hostage release deal with Israel","Kirby slams Hamas chief Sinwar as 'the major obstacle' to cease-fire, hostage release deal with Israel",kirby slam hamas chief sinwar 'the major obstacle' cease fire hostage release deal israel,2024-09-22T12:58:43-04:00,1,102,14
https://www.foxnews.com/media/father-soldier-son-relatives-american-hostages-gaza-call-immediate-release,FoxNews,"Father, soldier, son: Relatives of American hostages in Gaza call for their immediate release","Father, soldier, son: Relatives of American hostages in Gaza call for their immediate release",father soldier son relative american hostage gaza call immediate release,2023-12-13T21:10:20-05:00,1,93,10
https://www.foxnews.com/media/fewer-adults-extremely-proud-american-experts-warn-people-focused-individualism,FoxNews,Why fewer adults are ?€?extremely proud?€? to be American: Experts warn people are focused on ?€?individualism?€?,Why fewer adults are extremely proud to be American: Experts warn people are focused on individualism,fewer adult extremely proud american expert warn people focused individualism,2023-08-05T05:00:02-04:00,1,101,10
https://www.foxnews.com/politics/democratic-heavyweights-speak-partys-convention-preparing-large-palestinian-protests,FoxNews,Democratic heavyweights to speak at party's convention; preparing for large Palestinian protests,Democratic heavyweights to speak at party's convention; preparing for large Palestinian protests,democratic heavyweight speak party convention preparing large palestinian protest,2024-08-12T10:19:33-04:00,1,96,9
https://www.foxnews.com/lifestyle/this-day-history-sept-8-1565-st-augustine-oldest-city-north-america-settled-spain,FoxNews,"On this day in history, Sept. 8, 1565, St. Augustine ?€? oldest city in North America ?€? is settled by Spain","On this day in history, Sept. 8, 1565, St. Augustine oldest city in North America is settled by Spain",day history sept 8 1565 st augustine oldest city north america settled spain,2022-09-08T00:02:37-04:00,1,101,13
https://www.foxnews.com/health/ozempic-other-glp-1-drugs-could-reduce-arthritis-symptoms-some-experts-claim,FoxNews,"Ozempic and other GLP-1 drugs could reduce arthritis symptoms in some, experts claim","Ozempic and other GLP-1 drugs could reduce arthritis symptoms in some, experts claim",ozempic glp 1 drug could reduce arthritis symptom expert claim,2024-07-11T19:44:59-04:00,1,84,10
https://www.foxnews.com/media/morning-joe-hosts-staff-shocked-after-being-only-msnbc-show-monday-replaced-nbc-news-feed,FoxNews,"?€?Morning Joe?€? hosts, staff shocked after being only MSNBC show Monday replaced by NBC News feed","Morning Joe hosts, staff shocked after being only MSNBC show Monday replaced by NBC News feed",morning joe host staff shocked msnbc show monday replaced nbc news feed,2024-07-15T17:44:23-04:00,1,93,12
https://www.foxnews.com/sports/bruce-arians-biden-vaccine-push-buccaneers-white-house-visit,FoxNews,"Bruce Arians, Biden make vaccine push during Buccaneers' White House visit","Bruce Arians, Biden make vaccine push during Buccaneers' White House visit",bruce arians biden make vaccine push buccaneers' white house visit,2021-07-20T13:45:41-04:00,1,74,10
https://www.foxnews.com/politics/jewish-americans-on-edge-amid-growing-anti-israel-hostility-coordinated-effort,FoxNews,Jewish Americans on edge amid growing anti-Israel hostility: 'Coordinated effort',Jewish Americans on edge amid growing anti-Israel hostility: 'Coordinated effort',jewish american edge amid growing anti israel hostility 'coordinated effort',2023-10-20T04:00:36-04:00,1,81,10
https://www.foxnews.com/politics/dnc-attendees-reject-popular-gop-accusation-of-convention-hypocrisy-apples-and-oranges,FoxNews,DNC attendees reject popular GOP accusation of convention hypocrisy: 'Apples and oranges',DNC attendees reject popular GOP accusation of convention hypocrisy: 'Apples and oranges',dnc attendee reject popular gop accusation convention hypocrisy 'apples oranges',2024-08-20T21:57:43-04:00,1,89,10
https://www.foxnews.com/entertainment/8-rock-stars-rocking-80s.print,FoxNews,8 rock stars who are rockin' their way into their 80s,8 rock stars who are rockin' their way into their 80s,8 rock star rockin' way 80,2022-06-21T07:34:41-04:00,1,53,6
https://www.foxnews.com/politics/navy-seal-turned-gop-lawmaker-special-ops-hostages-rescue-israel-would-take-considerable-effort,FoxNews,Navy SEAL-turned-GOP lawmaker: Special ops hostage rescue mission in Israel would take 'considerable effort',Navy SEAL-turned-GOP lawmaker: Special ops hostage rescue mission in Israel would take 'considerable effort',navy seal turned gop lawmaker special ops hostage rescue mission israel would take 'considerable effort',2023-10-15T04:00:51-04:00,1,108,15
https://www.foxnews.com/world/harris-says-israel-has-right-to-defend-itself-iran-russia-lebanon-condemn-idf-strike-hezbollah,FoxNews,"Harris says Israel has right to defend itself as Iran, Russia and Lebanon condemn IDF strike on Hezbollah","Harris says Israel has right to defend itself as Iran, Russia and Lebanon condemn IDF strike on Hezbollah",harris say israel right defend iran russia lebanon condemn idf strike hezbollah,2024-07-30T17:35:05-04:00,1,105,12
https://www.foxnews.com/entertainment/americas-got-talent-judge-simon-cowells-fiancee-pushes-workaholic-star-do-normal-things,FoxNews,'America?€?s Got Talent?€? judge Simon Cowell?€?s fianc??e pushes ?€?workaholic?€? star to do ?€?normal things?€?,'America's Got Talent judge Simon Cowell's fianc??e pushes workaholic star to do normal things,'americas got talent judge simon cowells fianc e push workaholic star normal thing,2024-07-08T04:00:10-04:00,1,94,13
https://www.foxnews.com/politics/schumer-coins-trump-shutdown-slamming-gop-amid-spending-fight.print,FoxNews,"Schumer coins 'Trump shutdown,' slamming GOP amid spending fight","Schumer coins 'Trump shutdown,' slamming GOP amid spending fight",schumer coin 'trump shutdown ' slamming gop amid spending fight,2024-09-19T16:15:18-04:00,1,64,10
https://www.foxnews.com/politics/fox-news-power-rankings-harris-loses-her-lead-new-electorate-emerges,FoxNews,Fox News Power Rankings: Harris loses her lead and a new electorate emerges,Fox News Power Rankings: Harris loses her lead and a new electorate emerges,fox news power ranking harris loses lead new electorate emerges,2024-10-15T08:57:12-04:00,1,75,10
https://www.foxnews.com/media/elon-musk-declares-cnn-dying-don-lemon-spat-network-languishes-ratings,FoxNews,Elon Musk declares 'CNN is dying' in Don Lemon spat as network languishes in ratings,Elon Musk declares 'CNN is dying' in Don Lemon spat as network languishes in ratings,elon musk declares 'cnn dying' lemon spat network languishes rating,2024-03-15T05:00:18-04:00,1,84,10
https://www.foxnews.com/us/florida-police-department-invites-public-to-homeless-veterans-funeral.print,FoxNews,Florida police department invites public to homeless veteran's funeral,Florida police department invites public to homeless veteran's funeral,florida police department invite public homeless veteran funeral,2020-01-17T09:38:33-05:00,1,70,8
https://www.foxnews.com/us/floridians-prepare-worst-hurricane-milton-quickly-approaches,FoxNews,Floridians prepare for the worst as Hurricane Milton quickly approaches,Floridians prepare for the worst as Hurricane Milton quickly approaches,floridian prepare worst hurricane milton quickly approach,2024-10-08T13:46:29-04:00,1,71,7
https://www.foxnews.com/politics/bipartisan-commission-study-trump-assassination-attempt-teed-up-house-vote,FoxNews,Bipartisan commission to study Trump assassination attempt teed up for House vote,Bipartisan commission to study Trump assassination attempt teed up for House vote,bipartisan commission study trump assassination attempt teed house vote,2024-07-22T09:37:23-04:00,1,81,9
https://www.foxnews.com/lifestyle/jack-carrs-take-9-11-terror-attacks-hope-lessons-afghanistan,FoxNews,Jack Carr's take on the 9/11 terror attacks ?€? including 'hope' and the lessons from Afghanistan,Jack Carr's take on the 9/11 terror attacks including 'hope' and the lessons from Afghanistan,jack carrs take 9 11 terror attack including 'hope' lesson afghanistan,2023-09-11T04:00:48-04:00,1,93,11
https://www.foxnews.com/politics/top-outside-group-backing-house-republicans-showcases-fundraising-prowess,FoxNews,First on Fox: Top outside group backing House Republicans sets fundraising record,First on Fox: Top outside group backing House Republicans sets fundraising record,first fox top outside group backing house republican set fundraising record,2024-10-08T06:00:33-04:00,1,81,11
https://www.foxnews.com/politics/judge-denies-hunter-bidens-motion-dismiss-federal-gun-case,FoxNews,Judge denies Hunter Biden's motion to dismiss federal gun case,Judge denies Hunter Biden's motion to dismiss federal gun case,judge denies hunter bidens motion dismiss federal gun case,2024-04-12T19:42:53-04:00,1,62,9
https://www.foxnews.com/politics/israel-ballot-westchester-activists-slam-squad-incumbent-amid-reported-photo-flap.print,FoxNews,Israel on the ballot in Westchester as activists slam 'Squad' incumbent amid reported photo flap,Israel on the ballot in Westchester as activists slam 'Squad' incumbent amid reported photo flap,israel ballot westchester activist slam 'squad' incumbent amid reported photo flap,2024-06-19T04:00:46-04:00,1,96,11
https://www.foxnews.com/media/next-presidential-administration-get-serious-about-immigration-say-voters-key-battleground-state,FoxNews,"Next presidential administration has to 'get serious' about immigration, say voters in key battleground state","Next presidential administration has to 'get serious' about immigration, say voters in key battleground state",next presidential administration 'get serious' immigration say voter key battleground state,2024-10-08T05:00:17-04:00,1,109,11
https://www.foxnews.com/media/dnc-attendees-pressed-what-harris-presidency-would-mean-middle-class,FoxNews,DNC attendees pressed on what Harris presidency would mean for middle class,DNC attendees pressed on what Harris presidency would mean for middle class,dnc attendee pressed harris presidency would mean middle class,2024-08-21T05:00:05-04:00,1,75,9
https://www.foxnews.com/politics/democrats-censor-remove-rfk-jr-hearing-censorship-despicable-comments.print,FoxNews,"Democrats try to censor, remove RFK Jr. at hearing on censorship","Democrats try to censor, remove RFK Jr. at hearing on censorship",democrat try censor remove rfk jr hearing censorship,2023-07-20T10:29:09-04:00,1,64,8
https://www.foxnews.com/food-drink/chicago-restaurant-serving-most-expensive-martini-us-priced-13k,FoxNews,Chicago restaurant serving 'most expensive martini in US' priced at $13K,Chicago restaurant serving 'most expensive martini in US' priced at $13K,chicago restaurant serving 'most expensive martini us' priced 13k,2024-09-12T18:28:31-04:00,1,72,9
https://www.foxnews.com/world/massacre-by-irans-terror-proxy-hezbollah-could-lead-full-blown-war-mideast.print,FoxNews,Massacre by Iran's terror proxy Hezbollah could lead to full-blown war in Mideast,Massacre by Iran's terror proxy Hezbollah could lead to full-blown war in Mideast,massacre iran terror proxy hezbollah could lead full blown war mideast,2024-07-30T11:50:02-04:00,1,81,11
https://www.foxnews.com/lifestyle/meet-american-who-invented-band-aids-cotton-buyer-devoted-husband-earle-dickson,FoxNews,Meet the American who invented Band-Aids: cotton buyer and devoted husband Earle Dickson,Meet the American who invented Band-Aids: cotton buyer and devoted husband Earle Dickson,meet american invented band aid cotton buyer devoted husband earle dickson,2023-01-13T02:00:43-05:00,1,88,11
https://www.foxnews.com/tech/fox-news-ai-newsletter-creepy-yet-helpful,FoxNews,Fox News AI Newsletter: Creepy yet helpful robot is ready to assist,Fox News AI Newsletter: Creepy yet helpful robot is ready to assist,fox news ai newsletter creepy yet helpful robot ready assist,2024-10-09T12:40:20-04:00,1,67,10
https://www.foxnews.com/entertainment/cindy-williams-laverne-shirley-actress-dead-75,FoxNews,"Cindy Williams, 'Laverne & Shirley' actress, dead at 75","Cindy Williams, 'Laverne & Shirley' actress, dead at 75",cindy williams 'laverne shirley' actress dead 75,2023-01-30T19:16:43-05:00,1,55,7
https://www.foxnews.com/sports/kentucky-derby-how-bet-horses-home,FoxNews,How to bet on the Kentucky Derby from home,How to bet on the Kentucky Derby from home,bet kentucky derby home,2023-05-05T10:44:41-04:00,1,42,4
https://www.foxnews.com/media/father-parkland-shooting-victim-speaks-tragic-anniversary-criminals-obey-gun-laws,FoxNews,Father of Parkland shooting victim speaks out on tragic anniversary: 'Criminals don?€?t obey gun laws',Father of Parkland shooting victim speaks out on tragic anniversary: 'Criminals don't obey gun laws',father parkland shooting victim speaks tragic anniversary 'criminals dont obey gun laws',2023-02-14T09:50:51-05:00,1,100,12
https://www.foxnews.com/media/trump-appears-leaves-door-open-second-debate-harris-maybe-i-got-right-mood,FoxNews,Trump appears to leave door open for second debate with Harris: 'Maybe if I got in the right mood',Trump appears to leave door open for second debate with Harris: 'Maybe if I got in the right mood',trump appears leave door open second debate harris 'maybe got right mood',2024-09-13T19:35:12-04:00,1,98,12
https://www.foxnews.com/us/woke-da-sued-by-own-office-allegedly-protecting-ethics-chief-charged-with-felonies,FoxNews,'Woke' DA sued by his own office for allegedly protecting ethics chief charged with felonies,'Woke' DA sued by his own office for allegedly protecting ethics chief charged with felonies,'woke' da sued office allegedly protecting ethic chief charged felony,2024-09-13T04:00:58-04:00,1,92,10
https://www.foxnews.com/lifestyle/tunnel-towers-pays-mortgage-fallen-connecticut-police-sergeant-comfort,FoxNews,Tunnel to Towers pays off mortgage of fallen Connecticut police sergeant: 'Comfort and connectedness',Tunnel to Towers pays off mortgage of fallen Connecticut police sergeant: 'Comfort and connectedness',tunnel tower pay mortgage fallen connecticut police sergeant 'comfort connectedness',2022-12-12T12:47:36-05:00,1,101,10
https://www.foxnews.com/entertainment/bruce-willis-diagnosed-aphasia-stepping-away-acting,FoxNews,"Bruce Willis diagnosed with aphasia, 'stepping away' from acting, family reveals","Bruce Willis diagnosed with aphasia, 'stepping away' from acting, family reveals",bruce willis diagnosed aphasia 'stepping away' acting family reveals,2022-03-30T12:30:19-04:00,1,80,9
https://www.foxnews.com/politics/gop-rep-introduces-resolution-condemning-un-calling-americans-stop-eating-meat.print,FoxNews,GOP rep introduces resolution condemning UN for calling on Americans to stop eating meat,GOP rep introduces resolution condemning UN for calling on Americans to stop eating meat,gop rep introduces resolution condemning un calling american stop eating meat,2023-12-09T09:30:54-05:00,1,88,11
https://www.foxnews.com/health/be-well-take-walk-outside-boost-your-mental-health,FoxNews,Be well: Take a walk outside to boost your mental health,Be well: Take a walk outside to boost your mental health,well take walk outside boost mental health,2023-03-27T10:00:34-04:00,1,56,7
https://www.foxnews.com/world/putin-accuses-ukraine-terrorism-crimea-bridge-explosion,FoxNews,Putin accuses Ukraine of 'terrorism' in Crimea bridge explosion,Putin accuses Ukraine of 'terrorism' in Crimea bridge explosion,putin accuses ukraine 'terrorism' crimea bridge explosion,2022-10-09T18:04:06-04:00,1,63,7
https://www.foxnews.com/politics/critics-drag-harris-cringe-pre-recorded-video-aired-during-catholic-charity-dinner.print,FoxNews,Critics drag Harris for 'cringe' pre-recorded video aired during Catholic charity dinner,Critics drag Harris for 'cringe' pre-recorded video aired during Catholic charity dinner,critic drag harris 'cringe' pre recorded video aired catholic charity dinner,2024-10-18T00:07:11-04:00,1,88,11
https://www.foxnews.com/entertainment/ozzy-sharon-osbourne-delay-move-back-england-due-rockers-health-la-used-nice,FoxNews,"Ozzy, Sharon Osbourne delay move back to England due to rocker's health: 'LA used to be nice'","Ozzy, Sharon Osbourne delay move back to England due to rocker's health: 'LA used to be nice'",ozzy sharon osbourne delay move back england due rocker health 'la used nice',2024-07-16T17:55:13-04:00,1,93,13
https://www.foxnews.com/entertainment/american-graffiti-cast-50-years-film-launched-harrison-ford-struggling-carpenter-han-solo,FoxNews,'American Graffiti' cast 50 years later: How film launched Harrison Ford from struggling carpenter to Han Solo,'American Graffiti' cast 50 years later: How film launched Harrison Ford from struggling carpenter to Han Solo,'american graffiti' cast 50 year later film launched harrison ford struggling carpenter han solo,2023-08-01T06:00:47-04:00,1,110,14
https://www.foxnews.com/politics/trump-immunity-case-supreme-court-rules-ex-presidents-substantial-protection-prosecution.print,FoxNews,Trump immunity case: Supreme Court rules ex-presidents have substantial protection from prosecution,Trump immunity case: Supreme Court rules ex-presidents have substantial protection from prosecution,trump immunity case supreme court rule ex president substantial protection prosecution,2024-07-01T10:34:10-04:00,1,99,11
https://www.foxnews.com/politics/trump-reveals-which-election-issue-bigger-deal-than-inflation-economy,FoxNews,Trump reveals which election issue is a 'bigger deal' than inflation and the economy,Trump reveals which election issue is a 'bigger deal' than inflation and the economy,trump reveals election issue 'bigger deal' inflation economy,2024-10-13T13:45:37-04:00,1,84,8
https://www.foxnews.com/live-news/georgia-school-shooting-september-5-2024,FoxNews,Apalachee High School shooting victims identified as details emerge about student suspect,Apalachee High School shooting victims identified as details emerge about student suspect,apalachee high school shooting victim identified detail emerge student suspect,2024-09-05T06:20:16-04:00,1,89,10
https://www.foxnews.com/entertainment/jelly-roll-had-lot-time-write-songs-prison-before-finding-massive-success-country-music,FoxNews,Jelly Roll ?€?had a lot of time?€? to write songs in prison before finding massive success in country music,Jelly Roll had a lot of time to write songs in prison before finding massive success in country music,jelly roll lot time write song prison finding massive success country music,2024-06-26T11:13:47-04:00,1,101,12
https://www.foxnews.com/politics/countdown-harris-has-just-4-days-left-make-good-sit-down-interview-proclamation,FoxNews,COUNTDOWN: Harris has just 4 days left to make good on sit-down interview proclamation,COUNTDOWN: Harris has just 4 days left to make good on sit-down interview proclamation,countdown harris 4 day left make good sit interview proclamation,2024-08-27T14:49:58-04:00,1,86,10
https://www.foxnews.com/sports/outkicks-clay-travis-interviews-trump-epic-sec-clash-state-race-this-really-big-time-football,FoxNews,"OutKick's Clay Travis interviews Trump on epic SEC clash, state of race: 'This is really big time football?€?","OutKick's Clay Travis interviews Trump on epic SEC clash, state of race: 'This is really big time football",outkicks clay travis interview trump epic sec clash state race 'this really big time football,2024-09-29T00:29:45-04:00,1,106,15
https://www.foxnews.com/politics/leader-race-looms-john-thune-takes-senate-map-storm-boost-gop-candidates,FoxNews,"As leader race looms, John Thune takes Senate map by storm to boost GOP candidates","As leader race looms, John Thune takes Senate map by storm to boost GOP candidates",leader race loom john thune take senate map storm boost gop candidate,2024-09-27T10:34:33-04:00,1,82,12
https://www.foxnews.com/politics/georgia-gop-chair-shares-2-pronged-election-strategy-trump-works-win-back-peach-state.print,FoxNews,Georgia GOP chair shares 2-pronged election strategy as Trump works to win back Peach State,Georgia GOP chair shares 2-pronged election strategy as Trump works to win back Peach State,georgia gop chair share 2 pronged election strategy trump work win back peach state,2024-10-07T12:22:40-04:00,1,91,14
https://www.foxnews.com/entertainment/liam-payne-911-call-claims-singer-intoxicated-breaking-whole-room-before-hotel-death.print,FoxNews,"Liam Payne 911 call claims singer was intoxicated, 'breaking the whole room' before hotel death","Liam Payne 911 call claims singer was intoxicated, 'breaking the whole room' before hotel death",liam payne 911 call claim singer intoxicated 'breaking whole room' hotel death,2024-10-17T10:14:39-04:00,1,95,12
https://www.foxnews.com/us/texas-borderland-car-crash-leaves-three-people-dead-human-smuggling-attempt,FoxNews,Texas borderland car crash leaves three people dead in human smuggling attempt,Texas borderland car crash leaves three people dead in human smuggling attempt,texas borderland car crash leaf three people dead human smuggling attempt,2022-10-02T21:43:12-04:00,1,78,11
https://www.foxnews.com/media/hillary-clinton-floated-mightiest-all-biden-replacements-column-gets-mocked-online.print,FoxNews,"Hillary Clinton floated as ?€?mightiest of all?€? Biden replacements in column, gets mocked online","Hillary Clinton floated as mightiest of all Biden replacements in column, gets mocked online",hillary clinton floated mightiest biden replacement column get mocked online,2024-07-20T16:16:15-04:00,1,92,10
https://www.foxnews.com/entertainment/top-gun-maverick-star-glen-powell-affair-rumors-co-star-sydney-sweeney,FoxNews,'Top Gun: Maverick' star Glen Powell addresses affair rumors with co-star Sydney Sweeney,'Top Gun: Maverick' star Glen Powell addresses affair rumors with co-star Sydney Sweeney,'top gun maverick' star glen powell address affair rumor co star sydney sweeney,2023-11-16T05:30:26-05:00,1,88,13
https://www.foxnews.com/entertainment/sydney-sweeney-wants-push-boundaries-acting-doesnt-like-rehearse.print,FoxNews,"Sydney Sweeney wants to 'push the boundaries' in acting, doesn't like to rehearse","Sydney Sweeney wants to 'push the boundaries' in acting, doesn't like to rehearse",sydney sweeney want 'push boundaries' acting doesnt like rehearse,2024-03-19T19:14:59-04:00,1,81,9
https://www.foxnews.com/us/feasting-like-royalty-chicago-dnc-held-fortified-castle-walled-off-from-reality-former-chief,FoxNews,"'Feasting' like royalty, Chicago DNC held in fortified castle walled off from reality: former chief","'Feasting' like royalty, Chicago DNC held in fortified castle walled off from reality: former chief",'feasting' like royalty chicago dnc held fortified castle walled reality former chief,2024-08-21T04:00:50-04:00,1,99,12
https://www.foxnews.com/media/harris-critics-sound-off-vp-endorsed-irs-affiliated-union-get-ready-taxed-death.print,FoxNews,Harris?€? critics sound off after VP is endorsed by IRS-affiliated union: ?€?Get ready to be taxed to death',Harris' critics sound off after VP is endorsed by IRS-affiliated union: Get ready to be taxed to death',harris' critic sound vp endorsed irs affiliated union get ready taxed death',2024-09-21T16:24:30-04:00,1,103,12
https://www.foxnews.com/politics/border-patrol-agents-nab-dozen-suspected-terrorists-southern-border-august,FoxNews,Border Patrol agents nab a dozen people on terror watchlist at southern border in August,Border Patrol agents nab a dozen people on terror watchlist at southern border in August,border patrol agent nab dozen people terror watchlist southern border august,2022-09-20T12:43:24-04:00,1,88,11
https://www.foxnews.com/us/houston-police-hunt-costumed-gunman-accomplice-after-strangers-argument-turns-deadly,FoxNews,"Houston police hunt costumed gunman, accomplice after strangers' argument turns deadly","Houston police hunt costumed gunman, accomplice after strangers' argument turns deadly",houston police hunt costumed gunman accomplice strangers' argument turn deadly,2023-11-13T11:48:55-05:00,1,86,10
https://www.foxnews.com/media/meta-admits-error-taking-down-conservative-colleges-facebook-page,FoxNews,Meta admits 'error' in taking down conservative college's Facebook page,Meta admits 'error' in taking down conservative college's Facebook page,meta admits 'error' taking conservative college facebook page,2024-08-25T17:00:25-04:00,1,71,8
https://www.foxnews.com/world/iran-warns-decisive-response-israel-crosses-red-lines,FoxNews,Iran warns of 'decisive response' if Israel crosses 'red lines',Iran warns of 'decisive response' if Israel crosses 'red lines',iran warns 'decisive response' israel cross 'red lines',2024-10-03T07:27:40-04:00,1,63,8
https://www.foxnews.com/media/biden-abandoned-top-democrats-pritzker-newsom-measure-drapes-absence,FoxNews,"Biden abandoned by top Democrats as Pritzker, Newsom 'measure the drapes' in absence","Biden abandoned by top Democrats as Pritzker, Newsom 'measure the drapes' in absence",biden abandoned top democrat pritzker newsom 'measure drapes' absence,2022-07-14T19:37:28-04:00,1,84,9
https://www.foxnews.com/health/autoimmune-disease-sufferers-ginger-may-play-critical-role-controlling-inflammation-study-finds,FoxNews,"For autoimmune disease sufferers, ginger may 'play a critical role' in controlling inflammation, study finds","For autoimmune disease sufferers, ginger may 'play a critical role' in controlling inflammation, study finds",autoimmune disease sufferer ginger may 'play critical role' controlling inflammation study find,2023-09-27T11:56:59-04:00,1,108,12
https://www.foxnews.com/politics/johnsons-plan-avoid-government-shutdown-goes-down-flames-republicans-rebel,FoxNews,Johnson's plan to avoid government shutdown goes down in flames as Republicans rebel,Johnson's plan to avoid government shutdown goes down in flames as Republicans rebel,johnson plan avoid government shutdown go flame republican rebel,2024-09-18T18:49:18-04:00,1,84,9
https://www.foxnews.com/politics/feel-betrayed-top-conservative-group-blasts-vulnerable-dems-inflation-multimillion-dollar-ad-blitz,FoxNews,'Feel betrayed': Top conservative group blasts vulnerable Dems on inflation in multimillion-dollar ad blitz,'Feel betrayed': Top conservative group blasts vulnerable Dems on inflation in multimillion-dollar ad blitz,'feel betrayed' top conservative group blast vulnerable dems inflation multimillion dollar ad blitz,2024-08-07T13:56:11-04:00,1,107,13
https://www.foxnews.com/politics/trump-ups-his-ante-september-fundraising-haul,FoxNews,Trump ups his ante with September fundraising haul,Trump ups his ante with September fundraising haul,trump ups ante september fundraising haul,2024-10-02T16:15:45-04:00,1,50,6
https://www.foxnews.com/politics/harris-trump-cash-dash-former-president-flip-script-fundraising-swing-oil-country,FoxNews,Harris-Trump cash dash: Former president looks to flip script with fundraising swing in oil country,Harris-Trump cash dash: Former president looks to flip script with fundraising swing in oil country,harris trump cash dash former president look flip script fundraising swing oil country,2024-09-28T04:00:21-04:00,1,99,13
https://www.foxnews.com/lifestyle/dogs-cats-roam-free-first-cageless-animal-shelter-us-opens-arkansas,FoxNews,Dogs and cats roam free as first cageless animal shelter in US opens in Arkansas,Dogs and cats roam free as first cageless animal shelter in US opens in Arkansas,dog cat roam free first cageless animal shelter u open arkansas,2023-03-15T10:45:22-04:00,1,80,11
